#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
707.48; 0.028092124; 49.564317621894
708.50; 0.027820493; 49.592637683176
709.52; 0.027581085; 49.620714037865
710.53; 0.027381681; 49.648587407151
711.55; 0.027232505; 49.676308921822
712.57; 0.027136203; 49.703932404994
713.59; 0.027080638; 49.731499325745
714.61; 0.027039845; 49.7590247207
715.62; 0.026984571; 49.786493849679
716.64; 0.026898874; 49.813875742761
717.66; 0.026795476; 49.841152381547
718.68; 0.026721986; 49.8683542099
719.70; 0.026753073; 49.895587683424
720.71; 0.026969242; 49.923041207573
721.73; 0.027428589; 49.950962327475
722.75; 0.028141487; 49.979609147242
723.77; 0.029057842; 50.00918877645
724.79; 0.030072426; 50.039801208166
725.80; 0.031047392; 50.071406113516
726.82; 0.031844897; 50.103822844975
