#Wavenumber (cm^-1);  Spectrum at 400.00 K (cm*km*mol^-1);  Integral (km*mol^-1)
458.08; 0.037987853; 19.881988179766
459.10; 0.038585846; 19.92126690642
460.12; 0.039157624; 19.961127677876
461.13; 0.039724649; 20.001565655937
462.15; 0.040319006; 20.04260866462
463.17; 0.040986359; 20.084331009378
464.19; 0.041781917; 20.126863198186
465.21; 0.042756264; 20.170387230212
466.22; 0.043933449; 20.215109585531
467.24; 0.045289486; 20.26121232749
468.26; 0.046742166; 20.308793835621
469.28; 0.048160972; 20.357819627169
470.30; 0.049399011; 20.40810568829
471.31; 0.050339804; 20.459349436567
472.33; 0.050944257; 20.511208491464
473.35; 0.051280707; 20.563410038311
474.37; 0.051525254; 20.61586052306
475.39; 0.051929228; 20.668722235944
476.40; 0.052762165; 20.722431843029
477.42; 0.054247327; 20.77765328077
478.44; 0.056509252; 20.835177260942
479.46; 0.059548096; 20.895794652644
480.48; 0.06324571; 20.960176055868
481.49; 0.067397696; 21.028784002408
482.51; 0.071758287; 21.101830841873
483.53; 0.076083481; 21.179280542507
484.55; 0.080162185; 21.260882187634
485.57; 0.083832369; 21.346219921835
486.58; 0.086985751; 21.434767663219
487.60; 0.089567186; 21.525943193859
488.62; 0.091573136; 21.619160695227
489.64; 0.093049099; 21.713880663153
490.66; 0.094081896; 21.809651973547
491.67; 0.094782205; 21.906136168578
492.69; 0.095256524; 22.003103199235
493.71; 0.095574168; 22.100393577867
494.73; 0.0957405; 22.197853275462
495.74; 0.095688714; 22.295260257183
496.76; 0.095297634; 22.392269136624
497.78; 0.094433392; 22.488398254618
498.80; 0.093002474; 22.583070759555
499.82; 0.090997289; 22.675702072919
500.83; 0.088516457; 22.76580800657
501.85; 0.085750721; 22.853098540741
502.87; 0.082938498; 22.937526352744
503.89; 0.080307135; 23.019275550506
504.91; 0.078021738; 23.098698312818
505.92; 0.076160229; 23.176226139729
506.94; 0.074722312; 23.252290229118
507.96; 0.073665812; 23.327278847253
508.98; 0.07295249; 23.401541334448
510.00; 0.072581753; 23.47542642674
511.01; 0.07259631; 23.549326337615
512.03; 0.073056359; 23.623694558788
513.05; 0.073992989; 23.699016229123
514.07; 0.075361273; 23.775730752632
515.09; 0.077014837; 23.854128533137
516.10; 0.078716063; 23.934258088184
517.12; 0.080182524; 24.015880437625
518.14; 0.081156323; 24.098494072298
519.16; 0.081473995; 24.181431083606
520.18; 0.081114012; 24.264001647442
521.19; 0.080206564; 24.345648468108
522.21; 0.079003122; 24.426070237359
523.23; 0.077816298; 24.505283870386
524.25; 0.076949047; 24.583614679822
525.27; 0.076633648; 24.661624426306
526.28; 0.076995197; 24.740002214631
527.30; 0.078044559; 24.819448207677
528.32; 0.079695751; 24.900575042871
529.34; 0.081796587; 24.983840438789
530.36; 0.084160813; 25.069512514336
531.37; 0.086594446; 25.157661923633
532.39; 0.088915736; 25.248174305639
533.41; 0.090973364; 25.340781264975
534.43; 0.092668385; 25.435113682107
535.45; 0.09398112; 25.530782406487
536.46; 0.094996882; 25.627485132656
537.48; 0.09591783; 25.725125344556
538.50; 0.097046788; 25.823914786896
539.52; 0.098734843; 25.92442259635
540.54; 0.10129712; 26.027538697928
541.55; 0.10491593; 26.134338588272
542.57; 0.10956098; 26.245866937496
543.59; 0.11495725; 26.362888457429
544.61; 0.12061936; 26.48567376562
545.62; 0.12595041; 26.613885845626
546.64; 0.13037984; 26.746606893985
547.66; 0.13349885; 26.88250296451
548.68; 0.13514963; 27.020079455544
549.70; 0.1354393; 27.15795081534
550.71; 0.13467568; 27.295044846854
551.73; 0.13325005; 27.430687647523
552.75; 0.13151095; 27.564560116965
553.77; 0.12967509; 27.696563765743
554.79; 0.12780523; 27.826663969999
555.80; 0.12585722; 27.954781192932
556.82; 0.12377118; 28.080774911102
557.84; 0.12156458; 28.204522403002
558.86; 0.11938684; 28.326053056073
559.88; 0.11751194; 28.445675137477
560.89; 0.11627165; 28.564034655598
561.91; 0.11595551; 28.682072363161
562.93; 0.11671492; 28.800883114879
563.95; 0.11850505; 28.921516141164
564.97; 0.12108265; 29.044773052102
