1593.62977; 0.43411; 0.43607
1593.62977; 0.42598; 0.42790
1593.62977; 0.41784; 0.41972
1593.62977; 0.40970; 0.41155
1593.62977; 0.40157; 0.40338
1593.62977; 0.39343; 0.39520
1593.62977; 0.38530; 0.38703
1593.62977; 0.37716; 0.37886
1597.12563; 0.36767; 0.36932
1597.12563; 0.35953; 0.36115
1597.12563; 0.35139; 0.35298
1597.12563; 0.34326; 0.34480
1597.12563; 0.33512; 0.33663
1597.12563; 0.32699; 0.32846
1597.12563; 0.31885; 0.32029
1597.12563; 0.31071; 0.31211
1597.12563; 0.30258; 0.30394
1597.12563; 0.29444; 0.29577
1597.12563; 0.28630; 0.28759
1597.12563; 0.27817; 0.27942
1601.20413; 0.26777; 0.26898
1600.62149; 0.25783; 0.25899
1600.62149; 0.24969; 0.25082
1600.62149; 0.24156; 0.24264
1600.62149; 0.23342; 0.23447
1600.62149; 0.22528; 0.22630
1600.62149; 0.21715; 0.21812
1600.62149; 0.20901; 0.20995
1604.69999; 0.19907; 0.19996
1604.11734; 0.18867; 0.18952
1604.11734; 0.18053; 0.18135
1604.11734; 0.17240; 0.17317
1603.53470; 0.16290; 0.16364
1607.61320; 0.15477; 0.15547
1607.61320; 0.14663; 0.14729
1607.61320; 0.13850; 0.13912
1607.61320; 0.13104; 0.13163
1611.69170; 0.12132; 0.12187
1610.52641; 0.11047; 0.11097
1614.60491; 0.09849; 0.09894
1626.84041; 0.07883; 0.07919
1637.32798; 0.07657; 0.07691
